"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
1.0,1.0,1.0,0.0012670159339904785,"[[[[Question]]]]: How long does it take to get to the middle of Newcastle from its outskirts when riding the rails?>>>>[[[[Sentence]]]]: The airport handles over five million passengers per year, and is the tenth largest, and the fastest growing regional airport in the UK, expecting to reach 10 million passengers by 2016, and 15 million by 2030.",1.0,0.0012670159339904785,"[[[[Question]]]]: How long does it take to get to the middle of Newcastle from its outskirts when riding the rails?>>>>[[[[Sentence]]]]: The airport handles over five million passengers per year, and is the tenth largest, and the fastest growing regional airport in the UK, expecting to reach 10 million passengers by 2016, and 15 million by 2030.","Failed"
1.0,1.0,1.0,0.022225499153137207,"[[[[Question]]]]: What is a genuine love of God with heart, soul and mind?>>>>[[[[Sentence]]]]: Such a man can lose all inclination to evil and can gain perfection in this life.",1.0,0.022225499153137207,"[[[[Question]]]]: What is a genuine love of God with heart, soul and mind?>>>>[[[[Sentence]]]]: Such a man can lose all inclination to evil and can gain perfection in this life.","Failed"
0.0,1.0,0.0,0.003815948963165283,"[[[[Question]]]]: What percentage of New Zealand students attended private schools in April 2014?>>>>[[[[Sentence]]]]: As of April 2014, there are 88 private schools in New Zealand, catering for around 28,000 students or 3.7% of the entire student population.",0.0,0.003815948963165283,"[[[[Question]]]]: What percentage of New Zealand students attended private schools in April 2014?>>>>[[[[Sentence]]]]: As of April 2014, there are 88 private schools in New Zealand, catering for around 28,000 students or 3.7% of the entire student population.","Failed"
0.0,1.0,0.0,0.002343416213989258,"[[[[Question]]]]: What are other major fatality causes?>>>>[[[[Sentence]]]]: Other major causes of fatalities in the construction industry include electrocution, transportation accidents, and trench cave-ins.",0.0,0.002343416213989258,"[[[[Question]]]]: What are other major fatality causes?>>>>[[[[Sentence]]]]: Other major causes of fatalities in the construction industry include electrocution, transportation accidents, and trench cave-ins.","Failed"
1.0,1.0,1.0,0.0008230805397033691,"[[[[Question]]]]: What was the year when Tesla went back to Smiljan?>>>>[[[[Sentence]]]]: Tesla's father, in a moment of despair, promised to send him to the best engineering school if he recovered from the illness (his father had originally wanted him to enter the priesthood).",1.0,0.0008230805397033691,"[[[[Question]]]]: What was the year when Tesla went back to Smiljan?>>>>[[[[Sentence]]]]: Tesla's father, in a moment of despair, promised to send him to the best engineering school if he recovered from the illness (his father had originally wanted him to enter the priesthood).","Failed"
0.0,1.0,0.0,0.0013816356658935547,"[[[[Question]]]]: How high are Victoria's alpine regions?>>>>[[[[Sentence]]]]: Victoria contains many topographically, geologically and climatically diverse areas, ranging from the wet, temperate climate of Gippsland in the southeast to the snow-covered Victorian alpine areas which rise to almost 2,000 m (6,600 ft), with Mount Bogong the highest peak at 1,986 m (6,516 ft).",0.0,0.0013816356658935547,"[[[[Question]]]]: How high are Victoria's alpine regions?>>>>[[[[Sentence]]]]: Victoria contains many topographically, geologically and climatically diverse areas, ranging from the wet, temperate climate of Gippsland in the southeast to the snow-covered Victorian alpine areas which rise to almost 2,000 m (6,600 ft), with Mount Bogong the highest peak at 1,986 m (6,516 ft).","Failed"
0.0,1.0,0.0,0.007884085178375244,"[[[[Question]]]]: what do conquering people pass down to native populations?>>>>[[[[Sentence]]]]: Colonialism can completely change the existing social structure, physical structure and economics of an area; it is not unusual that the characteristics of the conquering peoples are inherited by the conquered indigenous populations.",0.0,0.007884085178375244,"[[[[Question]]]]: what do conquering people pass down to native populations?>>>>[[[[Sentence]]]]: Colonialism can completely change the existing social structure, physical structure and economics of an area; it is not unusual that the characteristics of the conquering peoples are inherited by the conquered indigenous populations.","Failed"
0.0,1.0,0.0,0.005462825298309326,"[[[[Question]]]]: What is evidence chloroplasts descended from endosymbiotic cyanobacteria?>>>>[[[[Sentence]]]]: The fact that chloroplasts are surrounded by a double membrane is often cited as evidence that they are the descendants of endosymbiotic cyanobacteria.",0.0,0.005462825298309326,"[[[[Question]]]]: What is evidence chloroplasts descended from endosymbiotic cyanobacteria?>>>>[[[[Sentence]]]]: The fact that chloroplasts are surrounded by a double membrane is often cited as evidence that they are the descendants of endosymbiotic cyanobacteria.","Failed"
1.0,1.0,1.0,0.04134315252304077,"[[[[Question]]]]: How did the leaders of the city of Bukhara respond to the Mongol attack?>>>>[[[[Sentence]]]]: Genghis Khan had the city's surviving population assemble in the main mosque of the town, where he declared that he was the flail of God, sent to punish them for their sins.",1.0,0.04134315252304077,"[[[[Question]]]]: How did the leaders of the city of Bukhara respond to the Mongol attack?>>>>[[[[Sentence]]]]: Genghis Khan had the city's surviving population assemble in the main mosque of the town, where he declared that he was the flail of God, sent to punish them for their sins.","Failed"
0.0,1.0,0.0,0.017895758152008057,"[[[[Question]]]]: Who can be in the Victorian cabinet?>>>>[[[[Sentence]]]]: Cabinet consists of representatives elected to either house of parliament.",0.0,0.017895758152008057,"[[[[Question]]]]: Who can be in the Victorian cabinet?>>>>[[[[Sentence]]]]: Cabinet consists of representatives elected to either house of parliament.","Failed"
0.0,1.0,0.0,0.10704618692398071,"[[[[Question]]]]: What is a derogatory term for the Christian academies that arose in the wake of school desegregation?>>>>[[[[Sentence]]]]: Since the 1970s, many of these ""segregation academies"" have shut down, although some continue to operate.[citation needed]",0.0,0.10704618692398071,"[[[[Question]]]]: What is a derogatory term for the Christian academies that arose in the wake of school desegregation?>>>>[[[[Sentence]]]]: Since the 1970s, many of these ""segregation academies"" have shut down, although some continue to operate.[citation needed]","Failed"
0.0,1.0,0.0,0.00368422269821167,"[[[[Question]]]]: When is the funfair held in Newcastle?>>>>[[[[Sentence]]]]: The Hoppings funfair, said to be the largest travelling funfair in Europe, is held here annually in June.",0.0,0.00368422269821167,"[[[[Question]]]]: When is the funfair held in Newcastle?>>>>[[[[Sentence]]]]: The Hoppings funfair, said to be the largest travelling funfair in Europe, is held here annually in June.","Failed"
0.0,1.0,0.0,0.02339094877243042,"[[[[Question]]]]: Who did a pressurized oxygen cabin fire kill?>>>>[[[[Sentence]]]]: The fire that killed the Apollo 1 crew in a launch pad test spread so rapidly because the capsule was pressurized with pure O_2 but at slightly more than atmospheric pressure, instead of the 1⁄3 normal pressure that would be used in a mission.[k]",0.0,0.02339094877243042,"[[[[Question]]]]: Who did a pressurized oxygen cabin fire kill?>>>>[[[[Sentence]]]]: The fire that killed the Apollo 1 crew in a launch pad test spread so rapidly because the capsule was pressurized with pure O_2 but at slightly more than atmospheric pressure, instead of the 1⁄3 normal pressure that would be used in a mission.[k]","Failed"
0.0,1.0,0.0,0.001411139965057373,"[[[[Question]]]]: When did Zhu Shijie die?>>>>[[[[Sentence]]]]: The mathematician Zhu Shijie (1249–1314) solved simultaneous equations with up to four unknowns using a rectangular array of coefficients, equivalent to modern matrices.",0.0,0.001411139965057373,"[[[[Question]]]]: When did Zhu Shijie die?>>>>[[[[Sentence]]]]: The mathematician Zhu Shijie (1249–1314) solved simultaneous equations with up to four unknowns using a rectangular array of coefficients, equivalent to modern matrices.","Failed"
1.0,1.0,1.0,0.013711094856262207,"[[[[Question]]]]: What would need to remain constant in a multiplication algorithm to produce the same outcome whether multiplying or squaring two integers?>>>>[[[[Sentence]]]]: For example, the problem of squaring an integer can be reduced to the problem of multiplying two integers.",1.0,0.013711094856262207,"[[[[Question]]]]: What would need to remain constant in a multiplication algorithm to produce the same outcome whether multiplying or squaring two integers?>>>>[[[[Sentence]]]]: For example, the problem of squaring an integer can be reduced to the problem of multiplying two integers.","Failed"
0.0,1.0,0.0,0.003352940082550049,"[[[[Question]]]]: What did these flights test on the CM?>>>>[[[[Sentence]]]]: These flights validated the Service Module engine and the Command Module heat shield.",0.0,0.003352940082550049,"[[[[Question]]]]: What did these flights test on the CM?>>>>[[[[Sentence]]]]: These flights validated the Service Module engine and the Command Module heat shield.","Failed"
0.0,1.0,0.0,0.03205209970474243,"[[[[Question]]]]: What is unique about  a hermaphrodite?>>>>[[[[Sentence]]]]: Most species are hermaphrodites—a single animal can produce both eggs and sperm, meaning it can fertilize its own egg, not needing a mate.",0.0,0.03205209970474243,"[[[[Question]]]]: What is unique about  a hermaphrodite?>>>>[[[[Sentence]]]]: Most species are hermaphrodites—a single animal can produce both eggs and sperm, meaning it can fertilize its own egg, not needing a mate.","Failed"
0.0,1.0,0.0,0.3212951421737671,"[[[[Question]]]]: At what rate is Orange County developing its business centers?>>>>[[[[Sentence]]]]: Orange County is a rapidly developing business center that includes Downtown Santa Ana, the South Coast Metro and Newport Center districts; as well as the Irvine business centers of The Irvine Spectrum, West Irvine, and international corporations headquartered at the University of California, Irvine.",0.0,0.3212951421737671,"[[[[Question]]]]: At what rate is Orange County developing its business centers?>>>>[[[[Sentence]]]]: Orange County is a rapidly developing business center that includes Downtown Santa Ana, the South Coast Metro and Newport Center districts; as well as the Irvine business centers of The Irvine Spectrum, West Irvine, and international corporations headquartered at the University of California, Irvine.","Failed"
1.0,1.0,1.0,0.001832723617553711,"[[[[Question]]]]: How many volumes does the John Crerar Library roughly hold?>>>>[[[[Sentence]]]]: Harper Memorial Library no longer contains any volumes; however it is, in addition to the Regenstein Library, a 24-hour study space on campus.",1.0,0.001832723617553711,"[[[[Question]]]]: How many volumes does the John Crerar Library roughly hold?>>>>[[[[Sentence]]]]: Harper Memorial Library no longer contains any volumes; however it is, in addition to the Regenstein Library, a 24-hour study space on campus.","Failed"
